months,years,complex_subgroup,insecticide_class,percentage_mortality,resistance_class,lulc,rainfall,temperature,humidity,population_density
10,2014,Gambiae Complex,pyrethroid,61.25,,12,18.7612015,29.59624738,5756,5800
2,2014,Funestus Subgroup,pyrethroid,61.04,,9,114.0873,29.45780813,6858,38
10,2008,Gambiae Complex,carbamate,61,,10,29.77523925,29.99428163,6006,2556
6,2014,Gambiae Complex,pyrethroid,61,,14,30.3819445,29.43730838,5820,2432
6,2014,Gambiae Complex,pyrethroid,61,,17,16.97530875,29.50509613,5783,597
6,2011,Gambiae Complex,organochlorine,61,,10,29.8032415,30.53336325,5290,234
4,2011,Gambiae Complex,carbamate,61,,13,0,30.55557775,2862,112
9,2007,Gambiae Complex,organophosphate,61,,10,22.66589475,30.40628738,4574,89
12,2006,Gambiae Complex,pyrethroid,61,,8,22.86812975,29.36589763,6080,78
9,2010,Gambiae Complex,organochlorine,61,,10,38.2908955,30.13839438,6807,76
8,2011,Gambiae Complex,carbamate,61,,10,73.831396,29.94995175,6633,71
7,2014,Gambiae Complex,pyrethroid,61,,9,117.7942025,29.70494338,6474,64
6,2014,Gambiae Complex,pyrethroid,61,,12,14.08179038,29.486427,6082,59
6,2014,Gambiae Complex,pyrethroid,61,,12,114.3904325,29.26615088,6007,58
8,2010,Gambiae Complex,carbamate,61,,12,116.6741335,29.94060525,6679,39
11,2007,Gambiae Complex,pyrethroid,61,,2,114.67978,29.88034013,7314,36
6,2015,Gambiae Complex,pyrethroid,61,,10,9.83796275,30.28362688,4642,16
4,2004,Funestus Subgroup,organochlorine,60.9,,9,71.084102,29.99358013,6598,49
4,2008,Gambiae Complex,pyrethroid,60.8923913,,14,39.73765425,29.53886838,6253,126
8,2005,Gambiae Complex,organochlorine,60.8,,10,22.6814515,30.29415638,5559,103
3,2014,Gambiae Complex,pyrethroid,60.8,,12,42.46938525,30.00903163,5737,58
6,2013,Gambiae Complex,pyrethroid,60.78,,9,111.0146605,29.92634163,6825,420
6,2013,Gambiae Complex,pyrethroid,60.6,,10,54.39814825,29.50561988,5796,278
10,2010,Funestus Subgroup,organochlorine,60.6,,10,3.640233175,29.86040125,4524,49
2,2013,Funestus Subgroup,carbamate,60.5,,10,57.4570125,29.5035705,6364,367
7,2013,Gambiae Complex,pyrethroid,60.5,,12,10.8273595,29.4706955,5472,24
4,2013,Gambiae Complex,pyrethroid,60.47,,9,99.2476875,30.05968163,6549,95
1,2013,Gambiae Complex,pyrethroid,60.42,,13,5.787037175,29.59162313,6623,22
5,2011,Gambiae Complex,carbamate,60.23,,10,69.35111,30.01127313,6552,99
10,2015,Gambiae Complex,pyrethroid,60.23,,12,35.748955,30.08080113,5799,84
6,2014,Gambiae Complex,pyrethroid,60,,14,30.3819445,29.43730838,5820,2432
2,2014,Funestus Subgroup,organochlorine,60,,8,79.8817795,29.32572863,6859,1454
2,2009,Gambiae Complex,pyrethroid,60,,13,15.1909725,30.19972338,6444,1143
7,2011,Funestus Subgroup,pyrethroid,60,,10,31.73536425,29.43811775,5559,882
6,2013,Gambiae Complex,pyrethroid,60,,10,57.002317,29.51414613,5784,857
7,2010,Gambiae Complex,pyrethroid,60,,10,58.897103,30.10245263,6118,164
6,2012,Gambiae Complex,pyrethroid,60,,9,71.662808,29.88793138,6822,150
3,2006,Gambiae Complex,organochlorine,60,,12,26.4150245,29.72269063,6105,137
8,2010,Gambiae Complex,carbamate,60,,10,127.8748535,29.92540088,6643,112
8,2010,Gambiae Complex,carbamate,60,,10,127.8748535,29.92540088,6643,112
7,2010,Gambiae Complex,organochlorine,60,,8,225.2277475,29.71484588,7445,84
7,2011,Gambiae Complex,pyrethroid,60,,14,15.8676825,29.4826005,6078,77
9,2010,Gambiae Complex,pyrethroid,60,,10,38.2908955,30.13839438,6807,76
3,2011,Gambiae Complex,organochlorine,60,,9,43.40278,29.83197925,5694,76
7,2011,Gambiae Complex,pyrethroid,60,,12,25.0149345,29.48409588,5825,54
7,2009,Gambiae Complex,pyrethroid,60,,10,24.828256,30.18810788,5455,43
2,2014,Funestus Subgroup,pyrethroid,60,,9,114.0873,29.45780813,6858,38
10,2013,Gambiae Complex,pyrethroid,60,,10,23.614845,30.0411465,6238,25
2,2009,Gambiae Complex,pyrethroid,60,,17,14.7776125,30.2030145,6424,24
4,2009,Funestus Subgroup,pyrethroid,60,,9,10.0308645,29.82092513,5945,22
6,2006,Gambiae Complex,organophosphate,60,,12,91.4351825,29.84661725,7023,10
8,2006,Gambiae Complex,pyrethroid,59.8,,10,98.19295125,29.84163113,6428,4
5,2012,Gambiae Complex,pyrethroid,59.72,,14,41.0692975,30.02578875,6857,150
4,2011,Gambiae Complex,pyrethroid,59.62,,10,46.10339375,30.20320375,6055,76
9,2007,Gambiae Complex,organophosphate,59.5,,10,20.44753175,30.47269388,4449,26
4,2010,Gambiae Complex,carbamate,59.46,,8,95.1003125,29.6409225,6849,76
11,2013,Gambiae Complex,pyrethroid,59.43,,13,37.61574025,29.46802913,7247,27
7,2012,Gambiae Complex,pyrethroid,59.4,,13,39.48252625,29.439293,7272,71
7,2010,Gambiae Complex,organochlorine,59.3,,10,56.563619,30.28728675,5868,89
10,2013,Gambiae Complex,pyrethroid,59.26,,12,26.601702,30.05026813,5673,25
8,2005,Gambiae Complex,organochlorine,59.2,,12,19.227897,30.33993325,5481,115
8,2011,Gambiae Complex,pyrethroid,59.1,,12,93.9926875,29.94381825,6192,71
7,2014,Gambiae Complex,pyrethroid,59.09,,9,42.7494,29.82290625,6969,52
10,2014,Gambiae Complex,pyrethroid,59.04,,13,26.88172,30.02399938,5689,14492
10,2014,Funestus Subgroup,organochlorine,59,,9,83.1653245,29.80356913,6551,9512
8,2009,Gambiae Complex,carbamate,59,,12,96.41950375,29.90288188,6677,1143
5,2015,Gambiae Complex,organochlorine,59,,0,56.00358525,29.97641838,6477,558
4,2012,Gambiae Complex,organochlorine,59,,14,43.499229,29.49877488,6567,420
6,2011,Gambiae Complex,pyrethroid,59,,14,41.18441275,29.44364163,6248,236
8,2008,Gambiae Complex,carbamate,59,,12,130.8617135,29.88478813,6649,126
8,2008,Gambiae Complex,carbamate,59,,10,130.8617135,29.88478813,6672,99
7,2009,Gambiae Complex,pyrethroid,59,,10,30.4286145,30.27133963,5637,78
8,2012,Gambiae Complex,carbamate,59,,12,88.1123075,29.893288,6671,71
6,2012,Gambiae Complex,organochlorine,59,,0,145.5439825,29.93930188,6734,63
6,2014,Gambiae Complex,pyrethroid,59,,12,27.0061725,29.48575925,5789,60
6,2011,Gambiae Complex,pyrethroid,59,,10,37.519289,29.47482888,6058,55
10,2010,Gambiae Complex,organochlorine,59,,10,35.56227725,30.10246863,6455,39
12,2013,Gambiae Complex,pyrethroid,59,,2,5.41367975,29.93974138,6795,36
7,2011,Gambiae Complex,pyrethroid,59,,8,160.1702525,29.76919413,6963,26
7,2012,Gambiae Complex,carbamate,58.9,,12,79.80510875,29.98100538,6587,71
7,2015,Gambiae Complex,pyrethroid,58.82,,9,52.08333175,29.8519255,6881,239
7,2011,Gambiae Complex,pyrethroid,58.82,,14,20.53464725,29.38286225,6053,77
5,2007,Gambiae Complex,pyrethroid,58.8,,9,61.60394375,29.95924763,6620,17
4,2012,Gambiae Complex,carbamate,58.6,,14,62.596452,29.6199185,6838,373
8,2005,Gambiae Complex,pyrethroid,58.6,,10,22.6814515,30.29415638,5559,103
4,2012,Gambiae Complex,carbamate,58.59,,13,62.596452,29.6199185,6986,373
7,2014,Gambiae Complex,pyrethroid,58.54,,9,42.4693825,29.85077988,6848,64
9,2007,Gambiae Complex,organophosphate,58.5,,16,23.4375005,30.38644938,4603,26
9,2004,Gambiae Complex,carbamate,58.4,,9,24.20910475,29.80022825,7104,64
7,2011,Gambiae Complex,pyrethroid,58.21,,12,21.65471925,29.37128987,6043,1820
10,2009,Gambiae Complex,organochlorine,58,,13,2.5201613,30.3811185,3863,11560
7,2010,Gambiae Complex,pyrethroid,58,,10,18.38784225,30.69038375,4821,2791
6,2014,Gambiae Complex,pyrethroid,58,,12,40.31635918,29.760263,4617,2651
6,2014,Gambiae Complex,pyrethroid,58,,12,14.08179038,29.499605,6049,2432
2,2009,Gambiae Complex,organochlorine,58,,0,15.5009925,30.19884275,6459,1820
2,2009,Gambiae Complex,organochlorine,58,,12,10.95403475,30.20025975,6161,1820
2,2009,Gambiae Complex,organochlorine,58,,10,15.5009925,30.19947788,6433,1820
4,2012,Gambiae Complex,organochlorine,58,,14,43.30632775,29.464833,6421,420
9,2012,Gambiae Complex,pyrethroid,58,,2,216.82099,29.82873638,6976,373
2,2009,Gambiae Complex,organochlorine,58,,12,15.29431225,30.2344645,6084,190
11,2012,Gambiae Complex,pyrethroid,58,,10,0.4822531,30.1631805,4484,105
9,2014,Gambiae Complex,pyrethroid,58,,13,69.637345,29.81826625,6545,96
8,2010,Gambiae Complex,carbamate,58,,10,138.142171,29.81233025,6831,75
10,2009,Gambiae Complex,organochlorine,58,,10,14.000896,30.26399925,5457,71
8,2010,Gambiae Complex,organochlorine,58,,10,77.191606,30.04193625,6693,60
6,2014,Gambiae Complex,pyrethroid,58,,12,19.09722238,29.40499375,6024,59
11,2008,Gambiae Complex,organochlorine,58,,10,2.9899691,30.00465663,3842,43
8,2010,Gambiae Complex,pyrethroid,58,,10,76.72490725,30.07916838,6549,43
8,2010,Gambiae Complex,carbamate,58,,12,116.6741335,29.94060525,6679,39
11,2011,Gambiae Complex,pyrethroid,58,,13,23.72685175,29.75693588,5946,14
5,2011,Gambiae Complex,organophosphate,57.89,,10,69.35111,30.01127313,6552,99
10,2012,Gambiae Complex,pyrethroid,57.73,,13,121.4344325,29.86997825,6969,71
8,2001,Gambiae Complex,organochlorine,57.5,,10,59.177119,30.00258275,5224,41
6,2012,Gambiae Complex,pyrethroid,57.4,,12,38.58024775,29.36754725,6049,62
7,2015,Gambiae Complex,pyrethroid,57.35,,10,53.20340375,29.87750763,6791,559
7,2011,Gambiae Complex,pyrethroid,57.14,,12,15.68100375,29.47927963,6071,1820
7,2011,Gambiae Complex,pyrethroid,57.14,,12,15.96102175,29.46201163,6114,77
9,2009,Gambiae Complex,pyrethroid,57.02,,12,40.8950595,30.0126845,6026,1479
4,2012,Gambiae Complex,pyrethroid,57.02,,10,18.5185195,29.72473975,5937,420
6,2015,Gambiae Complex,pyrethroid,57,,9,8.9699075,29.880269,4624,4813
6,2016,Gambiae Complex,pyrethroid,57,,17,34.62577125,29.29631825,5738,1434
4,2012,Gambiae Complex,organochlorine,57,,14,42.052469,29.48528738,6359,420
12,2010,Gambiae Complex,pyrethroid,57,,9,35.56227575,30.10212263,6240,296
11,2012,Gambiae Complex,organochlorine,57,,13,7.619598875,29.92934413,6882,168
8,2012,Gambiae Complex,pyrethroid,57,,12,88.579005,29.72752138,7013,71
5,2014,Gambiae Complex,pyrethroid,57,,12,51.8033165,30.32685313,5958,58
7,2014,Gambiae Complex,pyrethroid,57,,10,70.751195,29.71161225,6029,52
2,2014,Gambiae Complex,carbamate,57,,14,8.47387625,30.11026663,6524,15
10,2012,Gambiae Complex,pyrethroid,56.94,,12,14.2809145,30.06147688,6008,151
4,2010,Gambiae Complex,pyrethroid,56.73,,8,95.1003125,29.6409225,6849,76
2,2009,Gambiae Complex,organochlorine,56.7,,14,12.50413325,30.23027713,6144,190
10,2013,Gambiae Complex,pyrethroid,56.7,,9,24.64157675,29.89369313,5873,69
7,2011,Gambiae Complex,pyrethroid,56.67,,12,16.334379,29.47049363,6016,77
10,2012,Gambiae Complex,pyrethroid,56.6,,12,14.2809145,30.056228,5983,71
5,2012,Gambiae Complex,carbamate,56.48,,9,64.68414025,29.9918385,6956,647
7,2009,Gambiae Complex,pyrethroid,56.48,,9,87.7389465,29.81640288,6212,165
4,2004,Gambiae Complex,carbamate,56.4,,9,71.084102,29.99358013,6598,49
7,2014,Gambiae Complex,pyrethroid,56.36,,8,43.96281225,29.83339263,6878,52
9,2004,Gambiae Complex,carbamate,56.3,,9,63.271604,29.827479,6702,64
3,2014,Gambiae Complex,carbamate,56.26,,12,28.0951305,30.15021563,6369,38
7,2011,Gambiae Complex,pyrethroid,56.06,,14,15.8676825,29.4826005,6078,117
8,2014,Gambiae Complex,pyrethroid,56,,10,25.66831,29.45882575,5600,14492
7,2010,Gambiae Complex,pyrethroid,56,,0,24.73491625,30.04399213,6492,10723
7,2010,Gambiae Complex,pyrethroid,56,,0,23.14814875,30.033706,6434,10133
7,2009,Gambiae Complex,organochlorine,56,,10,78.1250025,30.06211863,6213,2623
2,2009,Gambiae Complex,organochlorine,56,,13,15.5009925,30.19884275,6451,1820
2,2009,Gambiae Complex,organochlorine,56,,17,14.7776125,30.2030145,6424,1820
6,2013,Gambiae Complex,pyrethroid,56,,12,55.84491175,29.34319413,5797,857
3,2014,Gambiae Complex,pyrethroid,56,,12,42.0960285,29.3099215,6111,268
2,2009,Gambiae Complex,organochlorine,56,,10,11.16071483,30.23105638,6018,190
5,2009,Gambiae Complex,pyrethroid,56,,17,55.16352975,29.411479,5952,165
10,2010,Gambiae Complex,pyrethroid,56,,10,16.987754,30.27381888,5973,164
9,2014,Gambiae Complex,pyrethroid,56,,13,71.277005,29.7978365,6577,141
6,2011,Gambiae Complex,pyrethroid,56,,10,45.0424375,29.48834013,6090,78
6,2011,Gambiae Complex,pyrethroid,56,,12,38.77314875,29.46701763,6238,78
5,2014,Gambiae Complex,pyrethroid,56,,12,51.523296,30.35078063,5844,28
4,2015,Funestus Subgroup,carbamate,56,,10,10.609568,29.64080238,6353,25
2,2009,Gambiae Complex,pyrethroid,56,,9,14.46759325,30.18424538,6453,11
6,2012,Gambiae Complex,pyrethroid,55.9,,14,28.7422845,29.50990563,6020,127
7,2011,Gambiae Complex,pyrethroid,55.88,,12,22.96146975,29.43214813,5934,101
7,2011,Gambiae Complex,pyrethroid,55.81,,12,15.8676815,29.47160163,5993,1820
5,2012,Gambiae Complex,pyrethroid,55.81,,8,44.8028685,30.05954025,6755,47
7,2009,Gambiae Complex,pyrethroid,55.46,,9,87.7389465,29.81640288,6212,93
8,2005,Gambiae Complex,organochlorine,55.4,,12,16.98775325,30.366065,5410,115
3,2014,Gambiae Complex,pyrethroid,55.3,,12,42.46938525,30.00903163,5737,58
7,2014,Gambiae Complex,pyrethroid,55.24,,14,42.18936775,29.86101413,6792,77
10,2010,Gambiae Complex,carbamate,55.2,,8,125.354688,29.49192513,7328,76
2,2014,Funestus Subgroup,pyrethroid,55.2,,9,108.8169663,29.35758325,6580,38
2,2014,Funestus Subgroup,pyrethroid,55.17,,9,92.902615,29.45769438,6652,1454
9,2009,Gambiae Complex,pyrethroid,55,,2,63.85031125,29.73033438,6979,1420
6,2013,Gambiae Complex,pyrethroid,55,,12,80.2469145,29.28957263,5988,871
6,2014,Gambiae Complex,pyrethroid,55,,13,114.1975333,29.91497913,7023,373
6,2005,Gambiae Complex,organochlorine,55,,12,81.79012,29.86494475,6681,311
10,2010,Gambiae Complex,pyrethroid,55,,10,34.90890125,30.0091215,6408,306
2,2009,Gambiae Complex,organochlorine,55,,12,13.74421325,30.20933963,6337,190
8,2008,Gambiae Complex,organochlorine,55,,10,92.40591,29.99091725,6232,179
8,2011,Gambiae Complex,pyrethroid,55,,10,60.85723,29.960423,6635,138
6,2014,Gambiae Complex,pyrethroid,55,,12,19.09722238,29.40499375,6024,117
6,2011,Gambiae Complex,pyrethroid,55,,12,36.65123375,29.48792775,6177,78
11,2013,Gambiae Complex,pyrethroid,55,,10,0,29.94922438,3298,77
4,2015,Gambiae Complex,pyrethroid,55,,12,34.7222225,30.43172775,4965,64
1,2010,Gambiae Complex,organochlorine,55,,13,0,29.69467838,3818,61
8,2010,Gambiae Complex,organochlorine,55,,10,77.191606,30.04193625,6693,60
6,2014,Gambiae Complex,pyrethroid,55,,10,29.128086,29.47973263,5652,59
6,2014,Gambiae Complex,pyrethroid,55,,12,75.9066375,29.11819288,6364,58
10,2008,Gambiae Complex,pyrethroid,55,,12,8.30719875,30.16218325,4667,49
8,2010,Gambiae Complex,pyrethroid,55,,10,79.0583925,30.07438263,6557,43
7,2010,Gambiae Complex,pyrethroid,55,,10,56.00358425,29.96254525,6415,39
4,2015,Funestus Subgroup,carbamate,55,,9,11.28472203,29.62403013,6294,25
9,2010,Gambiae Complex,pyrethroid,55,,0,33.17901125,30.15814738,6606,4
11,2013,Gambiae Complex,pyrethroid,54.9,,13,40.123457,29.86912588,6951,27
10,2012,Gambiae Complex,pyrethroid,54.76,,12,14.2809145,30.0502805,5996,71
7,2014,Gambiae Complex,pyrethroid,54.74,,8,44.14949225,29.8350825,6901,52
2,2014,Funestus Subgroup,organochlorine,54.67,,9,77.7116425,29.5354855,6756,1454
5,2011,Gambiae Complex,pyrethroid,54.63,,13,92.6859325,29.97461375,6862,99
8,2005,Gambiae Complex,pyrethroid,54.6,,12,16.98775325,30.366065,5410,115
9,2010,Gambiae Complex,pyrethroid,54.55,,0,58.931324,29.90149963,6767,1135
7,2015,Gambiae Complex,pyrethroid,54.55,,6,54.230137,29.89089413,6727,559
2,2010,Gambiae Complex,pyrethroid,54.47688,,17,32.96544425,29.56530013,6061,124
10,2013,Gambiae Complex,pyrethroid,54.47,,12,26.69504125,30.0587905,5667,267
7,2014,Gambiae Complex,pyrethroid,54.44,,9,43.40278,29.85146,6817,52
8,2014,Gambiae Complex,pyrethroid,54.43,,14,26.321684,29.4110275,5760,1820
2,2009,Gambiae Complex,organochlorine,54.2,,12,13.53753325,30.22304,6207,2149
6,2012,Gambiae Complex,pyrethroid,54.2,,12,28.16358025,29.50207475,6212,47
8,2014,Gambiae Complex,pyrethroid,54.1,,12,11.7607525,29.51694213,6066,1820
9,2014,Gambiae Complex,pyrethroid,54,,9,69.0586425,29.81942375,6555,12232
8,2001,Gambiae Complex,organochlorine,54,,10,40.50926,30.1505995,5861,8626
12,2006,Gambiae Complex,pyrethroid,54,,14,21.09468275,29.427579,6271,1819
6,2012,Gambiae Complex,carbamate,54,,8,65.875771,29.82456625,6918,647
4,2012,Gambiae Complex,organochlorine,54,,14,44.65663475,29.40654313,6597,420
8,2009,Gambiae Complex,carbamate,54,,10,97.35289875,29.7756235,6836,364
7,2010,Gambiae Complex,pyrethroid,54,,10,58.8971035,29.87534638,6549,306
2,2009,Gambiae Complex,organochlorine,54,,14,13.43419325,30.21009513,6290,190
2,2009,Gambiae Complex,organochlorine,54,,14,14.157573,30.214758,6314,190
7,2011,Gambiae Complex,organophosphate,54,,0,16.521058,30.03381163,6369,103
8,2010,Gambiae Complex,carbamate,54,,10,138.142171,29.81233025,6831,75
5,2007,Gambiae Complex,organochlorine,54,,13,59.73715625,29.9990055,6798,71
8,2008,Gambiae Complex,carbamate,54,,10,138.515525,29.76010663,6843,51
6,2016,Gambiae Complex,pyrethroid,54,,9,82.07947625,29.265501,6316,44
2,2009,Gambiae Complex,pyrethroid,54,,14,14.467593,30.21794963,6147,24
2,2009,Gambiae Complex,organochlorine,54,,12,13.847553,30.18740925,6278,20
8,2009,Gambiae Complex,pyrethroid,54,,10,86.712213,29.9123885,6677,15
4,2012,Gambiae Complex,pyrethroid,53.98,,13,64.71836375,29.656803,6834,373
4,2012,Gambiae Complex,pyrethroid,53.98,,13,64.71836375,29.656803,6834,373
7,2011,Gambiae Complex,pyrethroid,53.85,,14,25.0149345,29.48409588,5832,7876
7,2015,Gambiae Complex,pyrethroid,53.85,,10,52.2700115,29.86946225,6799,492
7,2011,Gambiae Complex,pyrethroid,53.85,,12,20.53464725,29.38286225,6031,77
7,2009,Gambiae Complex,pyrethroid,53.78,,12,69.351105,29.91851313,5997,165
4,2009,Gambiae Complex,pyrethroid,53.7,,8,62.59645025,29.95312563,7165,22
4,2011,Gambiae Complex,pyrethroid,53.68,,10,46.10339375,30.20320375,6093,76
6,2012,Gambiae Complex,pyrethroid,53.5,,10,36.65123375,29.53650388,5812,150
5,2011,Gambiae Complex,carbamate,53.39,,13,69.91114075,30.049475,6512,99
1,2013,Gambiae Complex,carbamate,53.3,,14,5.787037175,29.59162313,6540,22
12,2013,Gambiae Complex,carbamate,53.2,,14,4.200269025,29.51843438,6454,236
6,2015,Gambiae Complex,pyrethroid,53,,9,8.9699075,29.880269,4624,4813
11,2010,Gambiae Complex,carbamate,53,,10,0,30.24533538,3887,380
6,2011,Gambiae Complex,organochlorine,53,,10,31.24999825,30.53264313,5345,261
4,2012,Gambiae Complex,pyrethroid,53,,14,29.41743875,29.51835125,5962,199
7,2015,Gambiae Complex,pyrethroid,53,,10,86.8988915,29.47534288,5349,171
6,2014,Gambiae Complex,pyrethroid,53,,12,17.26466025,29.48181525,6059,117
5,2013,Gambiae Complex,pyrethroid,53,,12,38.08243675,30.30995713,6003,95
10,2011,Gambiae Complex,pyrethroid,53,,13,121.2477575,29.856261,7044,71
7,2012,Gambiae Complex,carbamate,53,,9,78.871715,29.50060113,6659,71
5,2012,Funestus Subgroup,pyrethroid,53,,14,44.52284925,29.534334,6344,62
3,2014,Gambiae Complex,pyrethroid,53,,9,46.2029585,29.30523038,6449,58
6,2016,Gambiae Complex,pyrethroid,53,,10,17.07175925,30.2442485,4177,44
8,2009,Gambiae Complex,pyrethroid,53,,12,98.8463245,29.91922175,6634,15
2,2009,Gambiae Complex,pyrethroid,52.9,,13,15.1909725,30.20025088,6446,1143
2,2014,Funestus Subgroup,pyrethroid,52.86,,5,95.48611,29.34092488,6850,1454
4,2011,Gambiae Complex,pyrethroid,52.86,,10,47.935958,30.181153,6149,76
9,2002,Gambiae Complex,organochlorine,52.84210526,,9,17.45756225,29.40858613,5558,14
10,2014,Gambiae Complex,pyrethroid,52.78,,12,26.88172,30.04784663,5706,27545
4,2012,Gambiae Complex,pyrethroid,52.69,,10,18.5185195,29.72473975,5937,199
1,2009,Funestus Subgroup,pyrethroid,52.6,,10,49.4698305,30.0005085,6195,1277
8,2014,Gambiae Complex,pyrethroid,52.55,,12,16.614397,29.49480175,5765,1820
3,2014,Gambiae Complex,pyrethroid,52.4,,12,42.46938525,30.00903163,5737,58
7,2011,Gambiae Complex,pyrethroid,52.38,,17,16.614397,29.506928,5788,1820
6,2012,Gambiae Complex,pyrethroid,52.2,,10,38.96604875,29.508766,5912,63
7,2015,Gambiae Complex,pyrethroid,52.08,,10,60.67055,29.862723,6594,84
6,2013,Gambiae Complex,pyrethroid,52.04,,10,55.45910675,30.14004625,5769,86
9,2014,Gambiae Complex,pyrethroid,52,,9,71.373455,29.80682213,6692,27545
7,2010,Gambiae Complex,organochlorine,52,,0,23.14814875,30.033706,6434,10133
7,2010,Gambiae Complex,pyrethroid,52,,0,23.14814875,30.033706,6434,10133
10,2009,Gambiae Complex,organochlorine,52,,10,27.16173925,29.960744,6120,529
7,2009,Gambiae Complex,organochlorine,52,,10,11.014038,30.6835255,4683,375
4,2012,Gambiae Complex,organochlorine,52,,14,29.41743875,29.51835125,5962,199
6,2012,Gambiae Complex,pyrethroid,52,,0,226.176695,29.928602,6695,150
6,2011,Gambiae Complex,pyrethroid,52,,12,42.34182175,29.46750775,6092,78
5,2007,Gambiae Complex,pyrethroid,52,,9,62.2573155,30.006155,6825,71
7,2012,Gambiae Complex,organophosphate,52,,0,15.4943245,29.98261163,6402,71
6,2012,Gambiae Complex,pyrethroid,52,,9,57.3881175,29.882576,6571,62
5,2003,Gambiae Complex,pyrethroid,52,,14,38.17577625,29.476647,6170,49
6,2016,Gambiae Complex,pyrethroid,52,,9,82.07947625,29.265501,6316,44
9,2009,Gambiae Complex,pyrethroid,52,,12,36.940586,29.88198513,6936,40
9,2006,Gambiae Complex,organochlorine,52,,10,73.59182125,29.87726913,6602,39
4,2015,Funestus Subgroup,pyrethroid,52,,10,9.45216,29.63901288,6040,26
6,2009,Gambiae Complex,pyrethroid,52,,10,28.8387345,30.41126213,4812,8
10,2014,Gambiae Complex,pyrethroid,51.96,,10,27.06839825,30.03614538,5700,27545
9,2013,Gambiae Complex,organochlorine,51.92,,10,43.4992295,30.09608663,6266,21
5,2012,Gambiae Complex,pyrethroid,51.85,,9,64.68414025,29.9918385,6956,647
8,2014,Gambiae Complex,pyrethroid,51.82,,17,13.534199,29.54988038,5730,58
5,2010,Gambiae Complex,pyrethroid,51.8,,12,132.3551433,29.45381225,6478,2074
3,2014,Funestus Subgroup,carbamate,51.67,,12,28.0951305,30.15021563,6369,58
7,2011,Gambiae Complex,pyrethroid,51.52,,12,20.53464725,29.38286225,6031,117
11,2012,Gambiae Complex,pyrethroid,51.5,,8,50.2507705,29.87022425,6766,22
2,2014,Gambiae Complex,organochlorine,51.43,,9,108.8169663,29.35758325,6580,38
7,2010,Gambiae Complex,pyrethroid,51.3,,10,76.351553,30.03225513,6496,1258
5,2015,Gambiae Complex,pyrethroid,51.3,,10,35.00224025,30.16353538,6222,141
4,2009,Funestus Subgroup,pyrethroid,51.2,,17,39.15895125,29.68328425,6008,3540
5,2012,Gambiae Complex,pyrethroid,51.2,,9,35.65561675,30.02526588,6440,114
10,2015,Gambiae Complex,pyrethroid,51.14,,12,35.468938,30.08748013,5857,84
4,2011,Gambiae Complex,pyrethroid,51.06,,9,50.25077275,30.12581013,6301,76
7,2010,Gambiae Complex,pyrethroid,51,,0,24.73491625,30.04399213,6492,10723
6,2011,Gambiae Complex,pyrethroid,51,,12,37.133488,29.4993595,6065,2432
8,2009,Gambiae Complex,pyrethroid,51,,10,99.49970125,30.02843775,6417,364
8,2010,Gambiae Complex,pyrethroid,51,,12,93.24596625,29.90302575,6421,355
6,2014,Gambiae Complex,pyrethroid,51,,9,26.716821,29.51236863,5530,184
9,2014,Gambiae Complex,pyrethroid,51,,13,71.277005,29.7978365,6577,141
6,2016,Gambiae Complex,organochlorine,51,,9,20.44753138,29.37569463,6229,121
8,2010,Gambiae Complex,pyrethroid,51,,10,88.485665,30.05470113,6465,84
10,2015,Gambiae Complex,pyrethroid,51,,12,37.2423845,30.08333788,5847,84
6,2011,Gambiae Complex,pyrethroid,51,,10,36.07253075,29.490265,6012,78
4,2011,Gambiae Complex,pyrethroid,51,,9,143.711425,30.057678,6560,76
7,2012,Gambiae Complex,carbamate,51,,0,15.86768275,29.9886305,6368,71
6,2014,Gambiae Complex,organophosphate,51,,12,17.26466025,29.48181525,6059,59
6,2014,Gambiae Complex,pyrethroid,51,,10,16.5895065,29.483074,5760,59
10,2013,Gambiae Complex,pyrethroid,50.98,,12,26.69504125,30.0587905,5659,25
7,2015,Gambiae Complex,pyrethroid,50.94,,14,52.83005,29.87678413,6806,559
9,2002,Gambiae Complex,pyrethroid,50.76,,9,92.59259375,29.730479,6755,14
6,2010,Gambiae Complex,carbamate,50.6,,14,102.141204,29.93730663,7009,1413
9,2013,Gambiae Complex,pyrethroid,50.5,,12,48.80401175,30.08096125,6354,54
9,2008,Gambiae Complex,pyrethroid,50.43,,12,47.453703,29.97162225,6308,31
4,2011,Gambiae Complex,pyrethroid,50.41,,6,44.753087,30.17361675,6437,391
7,2013,Gambiae Complex,pyrethroid,50.14,,12,10.8273595,29.4706955,5472,23
6,2010,Gambiae Complex,carbamate,50,,13,95.9683625,29.93198725,6959,10253
2,2009,Gambiae Complex,organochlorine,50,,14,14.8809525,30.19357175,6443,1820
2,2009,Gambiae Complex,organochlorine,50,,12,14.26091325,30.20462813,6305,1820
7,2009,Gambiae Complex,pyrethroid,50,,10,77.37828325,30.0220205,6171,946
10,2009,Gambiae Complex,pyrethroid,50,,13,2.5201613,30.3811185,3863,861
4,2011,Gambiae Complex,pyrethroid,50,,14,48.900464,30.13504625,6539,391
6,2013,Gambiae Complex,pyrethroid,50,,10,57.0987675,29.54796213,5632,278
6,2011,Gambiae Complex,pyrethroid,50,,12,38.1944445,29.47647163,6300,236
